Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
ERR3365904,ERP115700,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,144,11,7936291,7936291,570178,2866258,2855328,691,4622,1371471,1054,794225,918088,830565,280445,869563,ERX3390192,PRJEB32955,ERS3506515,SAMEA5702858,Centre for Genomic Regulation,DOI: 10.3390/jcm8060849,31207946
ERR3365920,ERP115700,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,144,11,7583615,7583615,514357,1869234,1858287,635,4273,1770475,2157,969337,1002525,729744,328656,907214,ERX3390208,PRJEB32955,ERS3506531,SAMEA5702874,Centre for Genomic Regulation,DOI: 10.3390/jcm8060849,31207946
SRR039190,SRP002220,Illumina Genome Analyzer,RNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,3,11,5401752,5150447,859192,1695668,1677210,702,8204,408604,28651,602241,607661,376194,83318,1339906,SRX018694,PRJNA124019,SRS042027,SAMN00010839,GEO,DOI: 10.1186/1471-2164-11-288,20459673
SRR039191,SRP002220,Illumina Genome Analyzer,RNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,3,11,3302389,3242516,163164,2488264,2480446,573,355,76699,13846,20838,20964,41248,10268,570034,SRX018695,PRJNA124019,SRS042028,SAMN00010840,GEO,DOI: 10.1186/1471-2164-11-288,20459673
SRR10123188,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,1888496,1803372,143513,855729,848930,438,1244,17982,171,320314,62791,371401,15267,158473,SRX6852721,PRJNA376864,SRS5391126,SAMN12757005,UNIVERSITY OF DEBRECEN,-,-
SRR10123189,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,1924128,1808180,153006,748331,745188,436,1613,20229,225,409167,99746,350053,18810,160006,SRX6852720,PRJNA376864,SRS5391125,SAMN12757004,UNIVERSITY OF DEBRECEN,-,-
SRR10123190,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,707922,679512,94139,203238,200773,251,269,5527,105,210633,49135,108703,4068,97834,SRX6852719,PRJNA376864,SRS5391124,SAMN12757003,UNIVERSITY OF DEBRECEN,-,-
SRR10123191,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,1795720,1737694,183332,524829,519054,334,656,10080,176,487803,84762,329083,26741,273564,SRX6852718,PRJNA376864,SRS5391123,SAMN12757002,UNIVERSITY OF DEBRECEN,-,-
SRR10123192,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,1401250,1368055,135186,268161,265387,285,311,5919,86,429977,85607,355545,13014,209435,SRX6852717,PRJNA376864,SRS5391122,SAMN12757001,UNIVERSITY OF DEBRECEN,-,-
SRR10123193,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,1815981,1756870,185289,403071,398484,327,451,10225,156,664361,88660,290616,34781,264549,SRX6852716,PRJNA376864,SRS5391121,SAMN12757000,UNIVERSITY OF DEBRECEN,-,-
SRR10123194,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,1112420,956068,145083,448361,443275,359,742,11122,164,159797,55218,130149,4535,145980,SRX6852715,PRJNA376864,SRS5391120,SAMN12756999,UNIVERSITY OF DEBRECEN,-,-
SRR10123195,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,2018503,1267782,138674,608205,605391,416,885,17808,325,129803,112958,223094,4884,169820,SRX6852714,PRJNA376864,SRS5391119,SAMN12757019,UNIVERSITY OF DEBRECEN,-,-
SRR10123196,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,2655173,1856442,181587,1022257,1018023,476,1262,27950,675,156019,92729,332267,10550,212733,SRX6852713,PRJNA376864,SRS5391118,SAMN12757018,UNIVERSITY OF DEBRECEN,-,-
SRR10123197,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,2809293,2019406,169584,1229438,1224069,509,2721,30816,417,223476,48048,267964,11990,204536,SRX6852712,PRJNA376864,SRS5391117,SAMN12757017,UNIVERSITY OF DEBRECEN,-,-
SRR10123198,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,4043565,3183495,240019,1785185,1778683,553,2630,40151,578,332777,126638,582326,16065,297145,SRX6852711,PRJNA376864,SRS5391116,SAMN12757016,UNIVERSITY OF DEBRECEN,-,-
SRR10123199,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,573772,540497,81803,211226,208836,267,331,5395,36,82439,44332,100716,3664,92358,SRX6852710,PRJNA376864,SRS5391115,SAMN12756998,UNIVERSITY OF DEBRECEN,-,-
SRR10123200,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,2182057,2039463,161964,1043827,1035638,483,1737,29793,496,302238,80585,391445,11527,177815,SRX6852709,PRJNA376864,SRS5391114,SAMN12757015,UNIVERSITY OF DEBRECEN,-,-
SRR10123201,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,2192097,2087640,167554,958207,950678,444,1239,23293,416,489215,91726,326907,24104,172533,SRX6852708,PRJNA376864,SRS5391113,SAMN12757014,UNIVERSITY OF DEBRECEN,-,-
SRR10123202,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,1955138,1778972,154840,696745,693692,436,965,17662,453,524911,80662,286409,18570,152595,SRX6852707,PRJNA376864,SRS5391112,SAMN12757013,UNIVERSITY OF DEBRECEN,-,-
SRR10123203,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,2092421,2016790,154955,950929,946606,443,1214,15722,269,456815,66418,346453,19723,159247,SRX6852706,PRJNA376864,SRS5391111,SAMN12757012,UNIVERSITY OF DEBRECEN,-,-
SRR10123204,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,3072058,2979064,260025,721336,713769,358,807,14586,308,1117051,155181,474735,51570,443490,SRX6852705,PRJNA376864,SRS5391110,SAMN12757011,UNIVERSITY OF DEBRECEN,-,-
SRR10123205,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,733583,698485,90976,271417,268406,301,314,6138,91,140723,33142,135078,5692,105890,SRX6852704,PRJNA376864,SRS5391109,SAMN12757010,UNIVERSITY OF DEBRECEN,-,-
SRR10123206,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,1209754,1167575,126742,196474,194126,257,225,4704,82,481487,53710,234119,26453,170321,SRX6852703,PRJNA376864,SRS5391108,SAMN12757009,UNIVERSITY OF DEBRECEN,-,-
SRR10123207,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,818916,781913,101706,205496,203071,282,270,5206,100,275324,33965,133308,13865,114379,SRX6852702,PRJNA376864,SRS5391107,SAMN12757008,UNIVERSITY OF DEBRECEN,-,-
SRR10123208,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,5727110,5439171,325507,1311511,1302728,511,3285,47869,772,2092192,316347,1061176,102294,503725,SRX6852701,PRJNA376864,SRS5391106,SAMN12757007,UNIVERSITY OF DEBRECEN,-,-
SRR10123209,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,3231097,2495222,231713,1335679,1324062,513,2491,39658,601,245844,195967,397787,10531,266664,SRX6852700,PRJNA376864,SRS5391105,SAMN12757006,UNIVERSITY OF DEBRECEN,-,-
SRR10123210,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,1448270,1373334,176427,661964,654179,368,693,14207,156,193816,106291,187374,6259,202574,SRX6852699,PRJNA376864,SRS5391104,SAMN12756997,UNIVERSITY OF DEBRECEN,-,-
SRR10123211,SRP100742,Illumina HiSeq 2500,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,139,11,2200922,2120901,218147,477797,471440,351,701,15432,101,711414,150437,391266,33134,340619,SRX6852698,PRJNA376864,SRS5391103,SAMN12756996,UNIVERSITY OF DEBRECEN,-,-
SRR10756575,SRP238534,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,97,11,11931511,11280111,526805,5242507,5219441,758,4860,656226,133787,1366173,572265,2544605,60253,699435,SRX7431084,PRJNA597231,SRS5876978,SAMN13670943,GEO,-,-
SRR10756576,SRP238534,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,97,11,10822437,10455849,793472,5728293,5705926,798,4354,446465,145719,1188287,625142,1305759,232232,779598,SRX7431085,PRJNA597231,SRS5876979,SAMN13670942,GEO,-,-
SRR10756577,SRP238534,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,97,11,10573407,9854990,473715,6184600,6160445,823,3681,463933,181989,1020006,412225,992031,70709,525816,SRX7431086,PRJNA597231,SRS5876980,SAMN13670941,GEO,-,-
SRR10756578,SRP238534,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,97,11,23156526,21931561,1119265,11314475,11275585,939,8020,2961795,164061,1796624,1066501,2408539,264938,1946608,SRX7431087,PRJNA597231,SRS5876981,SAMN13670940,GEO,-,-
SRR10756579,SRP238534,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,97,11,10650189,10041727,440946,5335977,5318691,783,4060,494942,102581,1030905,363262,2118300,59387,532313,SRX7431088,PRJNA597231,SRS5876982,SAMN13670939,GEO,-,-
SRR10756580,SRP238534,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,97,11,8139532,7551276,270683,3670850,3655459,735,4822,150476,24494,252412,102857,3048950,15036,281379,SRX7431089,PRJNA597231,SRS5876983,SAMN13670938,GEO,-,-
SRR10756581,SRP238534,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,97,11,14830705,13565922,869136,6656912,6609863,818,6592,1392253,110109,1460189,418156,1934337,80185,1507189,SRX7431090,PRJNA597231,SRS5876984,SAMN13670937,GEO,-,-
SRR10756582,SRP238534,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,97,11,8250325,8097263,352635,2385543,2367955,631,3213,654415,22259,460519,142321,3773780,15618,639595,SRX7431091,PRJNA597231,SRS5876985,SAMN13670936,GEO,-,-
SRR10756583,SRP238534,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,97,11,6798804,6086491,454517,3071200,3041650,704,2904,306675,25223,328000,149830,1625415,15935,561309,SRX7431092,PRJNA597231,SRS5876986,SAMN13670935,GEO,-,-
SRR1107492,SRP034856,Illumina MiSeq,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,62,11,7743749,7657851,1667378,2446701,2435337,594,1678,369746,1779,896142,590163,821842,74562,2455238,SRX426123,PRJNA232769,SRS523362,SAMN02566418,NAVAL MEDICAL RESEARCH CENTER,-,-
SRR1107493,SRP034856,Illumina MiSeq,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,62,11,8071598,7944299,1745589,2462289,2450466,609,2011,354951,1774,809287,642179,1002239,67103,2602466,SRX426123,PRJNA232769,SRS523362,SAMN02566418,NAVAL MEDICAL RESEARCH CENTER,-,-
SRR1107494,SRP034856,Illumina MiSeq,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,62,11,7547435,7198074,819449,2232109,2210323,597,2227,358632,4157,696965,916410,854752,74531,2058291,SRX426124,PRJNA232769,SRS523362,SAMN02566418,NAVAL MEDICAL RESEARCH CENTER,-,-
SRR1107495,SRP034856,Illumina MiSeq,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,62,11,6982629,6650137,713913,2039905,2022170,581,1932,327000,3468,617790,789502,878449,62594,1929497,SRX426124,PRJNA232769,SRS523362,SAMN02566418,NAVAL MEDICAL RESEARCH CENTER,-,-
SRR1107496,SRP034856,Illumina MiSeq,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,62,11,14813262,14537281,1602749,3796086,3731938,673,4417,579791,9643,1205294,1357537,1388262,136392,6059859,SRX426125,PRJNA232769,SRS523362,SAMN02566418,NAVAL MEDICAL RESEARCH CENTER,-,-
SRR1107497,SRP034856,Illumina MiSeq,miRNA-Seq,cDNA,Immune,No,Mononuclear_immune_cell,62,11,2854138,2787416,438313,750359,737206,441,812,101902,1751,221393,224024,261998,24005,1201172,SRX426125,PRJNA232769,SRS523362,SAMN02566418,NAVAL MEDICAL RESEARCH CENTER,-,-
SRR12626672,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,11333763,11040664,471967,604361,599483,479,3683,1356806,6811,1008091,356270,1698928,148157,5857557,SRX9108944,PRJNA662985,SRS7352333,SAMN16114225,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626673,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,11928544,11029942,522901,2803639,2793834,707,8708,1186699,10941,1364201,344710,4060081,212840,1038123,SRX9108945,PRJNA662985,SRS7352334,SAMN16114224,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626674,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,12144474,11456342,409883,5601265,5589980,801,9122,951090,40628,1107798,410877,2517914,90327,727321,SRX9108922,PRJNA662985,SRS7352311,SAMN16114223,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626675,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,7879676,7546184,247159,3595390,3586983,688,4537,530505,51367,1273141,211407,1397845,37565,444427,SRX9108923,PRJNA662985,SRS7352312,SAMN16114222,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626676,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,12911211,12466448,366968,4662833,4654120,758,8847,962021,23662,1454851,364388,4234104,72480,683262,SRX9108924,PRJNA662985,SRS7352313,SAMN16114221,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626677,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,12253216,11812242,605879,5481429,5465202,766,11217,899993,7459,965757,273254,2878658,154017,1140458,SRX9108925,PRJNA662985,SRS7352314,SAMN16114220,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626678,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,12358629,11680652,368992,6369101,6354334,821,8371,592367,28783,824050,181281,3066815,40428,569456,SRX9108926,PRJNA662985,SRS7352315,SAMN16114219,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626679,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,9561375,9055201,351597,2773371,2765148,682,5278,981288,42334,1775125,292724,2343223,103735,738123,SRX9108927,PRJNA662985,SRS7352316,SAMN16114218,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626680,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,14647572,14508333,451135,1483128,1475242,561,5957,1495915,7207,710761,205446,1189548,77769,9332602,SRX9108928,PRJNA662985,SRS7352317,SAMN16114217,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626681,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,12567958,12264777,340362,4356041,4346380,701,8578,962958,75628,3392800,270444,2431309,67988,699031,SRX9108929,PRJNA662985,SRS7352318,SAMN16114216,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626682,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,13295747,13088934,407203,7965707,7953047,839,14653,750709,25209,691578,144675,2873028,74394,548981,SRX9108930,PRJNA662985,SRS7352319,SAMN16114215,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626683,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,11928130,11716603,537578,5280220,5271414,742,9251,1621392,15183,1163895,206156,2098065,193293,1129148,SRX9108931,PRJNA662985,SRS7352320,SAMN16114214,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626684,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,10566181,9545408,399529,5484283,5467802,821,7252,583567,44770,548822,197648,1990742,90924,597400,SRX9108932,PRJNA662985,SRS7352321,SAMN16114213,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626685,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,10903870,10597733,417811,3544049,3537349,703,8734,2125090,10603,1002978,144875,2264998,168614,1327792,SRX9108933,PRJNA662985,SRS7352322,SAMN16114212,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626686,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,11001665,10770991,371770,2936952,2932126,665,7919,2633172,7659,1498984,605914,2050866,108679,920846,SRX9108934,PRJNA662985,SRS7352323,SAMN16114211,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR12626687,SRP282150,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,128,11,9569451,9295671,427653,3466006,3458526,679,7310,1496479,11506,1254946,367506,1857610,110973,723335,SRX9108935,PRJNA662985,SRS7352324,SAMN16114210,GEO,DOI: 10.1038/s41392-020-00457-4,33361761
SRR3103386,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1378142,1268055,39301,286560,285988,313,934,67339,39,208770,27952,525669,58403,92389,SRX1532036,PRJNA308928,SRS1249410,SAMN04417579,GEO,-,-
SRR3103387,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1450412,1357840,40627,371638,371133,346,642,25099,38,200855,29783,592563,38687,98535,SRX1532037,PRJNA308928,SRS1249409,SAMN04417580,GEO,-,-
SRR3103388,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1295376,1038888,39072,323238,322598,328,655,87830,22,77265,21133,397439,31089,100217,SRX1532038,PRJNA308928,SRS1249408,SAMN04417581,GEO,-,-
SRR3103389,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1093038,1017377,41478,297930,297267,366,848,93027,14,116166,28419,388318,32467,60188,SRX1532039,PRJNA308928,SRS1249411,SAMN04417582,GEO,-,-
SRR3103390,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1349158,1177887,41626,452080,451380,371,623,34263,40,151460,32570,395002,49545,62304,SRX1532040,PRJNA308928,SRS1249407,SAMN04417583,GEO,-,-
SRR3103391,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1530876,1416376,47844,487498,486623,425,1081,64096,81,267252,44805,413890,51194,86479,SRX1532041,PRJNA308928,SRS1249406,SAMN04417584,GEO,-,-
SRR3103392,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1523860,1421601,53870,356762,355851,398,1530,379677,34,225056,43285,248480,32347,134430,SRX1532042,PRJNA308928,SRS1249404,SAMN04417585,GEO,-,-
SRR3103393,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,989102,580333,20866,217072,216653,297,362,9349,9,35857,10854,227285,14157,65388,SRX1532043,PRJNA308928,SRS1249403,SAMN04417586,GEO,-,-
SRR3103394,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,4956086,3858958,132193,812258,811295,468,3733,431606,170,1062890,102524,924315,232094,289368,SRX1532044,PRJNA308928,SRS1249402,SAMN04417587,GEO,-,-
SRR3103395,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1536131,1355837,47526,556508,555665,412,1201,56549,52,158991,45002,429288,20135,88111,SRX1532045,PRJNA308928,SRS1249405,SAMN04417588,GEO,-,-
SRR3103396,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1442555,1169634,48347,373503,372889,364,1097,80879,52,134325,38936,421237,31275,88330,SRX1532046,PRJNA308928,SRS1249401,SAMN04417589,GEO,-,-
SRR3103397,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1541723,1325463,52646,534985,534051,418,1212,91526,54,101674,40616,436410,34115,84871,SRX1532047,PRJNA308928,SRS1249400,SAMN04417590,GEO,-,-
SRR3103398,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1370308,559733,33242,203247,202742,329,618,183040,14,15258,6532,93247,2350,55427,SRX1532048,PRJNA308928,SRS1249399,SAMN04417591,GEO,-,-
SRR3103399,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1556759,395351,28220,179848,179380,300,402,95903,20,13574,4667,62014,2013,36910,SRX1532049,PRJNA308928,SRS1249398,SAMN04417592,GEO,-,-
SRR3103400,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1621655,1276175,76940,490706,489707,437,3404,359568,81,79956,22413,204853,8712,106482,SRX1532050,PRJNA308928,SRS1249397,SAMN04417593,GEO,-,-
SRR3103401,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,650893,432587,32122,195877,195389,315,947,102542,49,32580,8382,57969,2883,31358,SRX1532051,PRJNA308928,SRS1249396,SAMN04417594,GEO,-,-
SRR3103402,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,979825,686744,40322,300983,300218,403,831,139682,70,25625,11165,161600,3661,43127,SRX1532052,PRJNA308928,SRS1249395,SAMN04417595,GEO,-,-
SRR3103403,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1300452,959840,62077,474861,473912,422,2259,165625,158,70989,17486,160909,6460,61093,SRX1532053,PRJNA308928,SRS1249394,SAMN04417596,GEO,-,-
SRR3103404,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1917391,1653378,70359,669044,667702,494,1808,323687,77,29863,16378,498794,6155,107572,SRX1532054,PRJNA308928,SRS1249392,SAMN04417597,GEO,-,-
SRR3103405,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1401797,1131428,59184,439679,438778,422,2138,372199,64,63655,17564,127431,6838,101860,SRX1532055,PRJNA308928,SRS1249391,SAMN04417598,GEO,-,-
SRR3103406,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1731052,1433278,72716,753532,752128,477,2201,120130,124,52024,29581,393284,6743,75659,SRX1532056,PRJNA308928,SRS1249390,SAMN04417599,GEO,-,-
SRR3103407,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1678117,1394791,60310,583551,582400,436,1623,372675,51,35571,16399,300872,4803,79246,SRX1532057,PRJNA308928,SRS1249389,SAMN04417576,GEO,-,-
SRR3103408,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,743326,557117,33886,258139,257589,343,678,56468,44,25330,8565,175755,2856,29282,SRX1532058,PRJNA308928,SRS1249388,SAMN04417577,GEO,-,-
SRR3103409,SRP068503,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,141,11,1197663,1012821,50135,534193,533377,392,1041,51977,71,28216,16235,329932,3969,47187,SRX1532059,PRJNA308928,SRS1249393,SAMN04417578,GEO,-,-
SRR353656,SRP008976,Illumina Genome Analyzer IIx,RNA-Seq,other,Immune,No,Mononuclear_immune_cell,52,11,31183525,30190405,2471589,7463549,7404136,761,16196,7253029,3495,4909084,2019246,1312311,591132,6622363,SRX101441,PRJNA154385,SRS267261,SAMN00739460,GEO,DOI: 10.1016/j.cell.2012.02.009,22424236
SRR353657,SRP008976,Illumina Genome Analyzer IIx,RNA-Seq,other,Immune,No,Mononuclear_immune_cell,52,11,31035417,30379365,1323070,15452165,15416050,892,19358,5133913,4797,3029988,487527,1253702,354343,4643572,SRX101442,PRJNA154385,SRS267262,SAMN00739461,GEO,DOI: 10.1016/j.cell.2012.02.009,22424236
SRR353658,SRP008976,Illumina Genome Analyzer IIx,RNA-Seq,other,Immune,No,Mononuclear_immune_cell,52,11,23561245,12459409,537751,8787994,8766196,905,10281,535081,4545,1064166,292171,461058,91144,1212969,SRX101443,PRJNA154385,SRS267263,SAMN00739462,GEO,DOI: 10.1016/j.cell.2012.02.009,22424236
SRR353659,SRP008976,Illumina Genome Analyzer IIx,RNA-Seq,other,Immune,No,Mononuclear_immune_cell,52,11,25484669,15334482,743314,10045302,10003612,920,9122,643247,2787,1640466,385030,827410,123463,1657655,SRX101444,PRJNA154385,SRS267264,SAMN00739463,GEO,DOI: 10.1016/j.cell.2012.02.009,22424236
SRR493378,SRP012608,Illumina HiSeq 2000,RNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,21,11,9463994,9025027,170231,7959442,7947130,832,6790,157349,986,76870,107326,194879,24869,496516,SRX145684,PRJNA163233,SRS311921,SAMN00990716,GEO,DOI: 10.1158/1940-6207.CAPR-12-0307,23430754
