Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
DRR041499,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Sebocyte,159,54,1284986,1144749,80421,743008,738886,449,2308,55145,2508,57183,148047,41376,10884,84290,DRX037133,PRJDB2675,DRS008341,SAMD00005028,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041365,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Small_airway_epithelial_cell,159,22,3833434,3383498,187107,1125029,1118769,654,7186,130284,9921,138059,1468851,107681,26145,370342,DRX036999,PRJDB2675,DRS007998,SAMD00005923,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041415,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Small_airway_epithelial_cell,159,22,1844732,1540459,87509,676795,674644,517,1866,68845,1442,60223,553174,53981,10368,113765,DRX037049,PRJDB2675,DRS007999,SAMD00005668,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041454,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Small_airway_epithelial_cell,159,22,977304,793415,54382,435259,433775,405,2397,63274,1661,34694,166501,24065,5794,59770,DRX037088,PRJDB2675,DRS008357,SAMD00004717,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041468,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Small_airway_epithelial_cell,159,22,1776123,1402535,89295,782832,780814,492,4387,107668,2846,61184,298218,41993,10221,93186,DRX037102,PRJDB2675,DRS008356,SAMD00005878,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041612,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Small_airway_epithelial_cell,159,22,551988,508798,34112,122904,122355,285,581,273040,642,7183,59093,7302,1369,36684,DRX037246,PRJDB2675,DRS008358,SAMD00005139,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041613,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Small_airway_epithelial_cell,159,22,3165408,3010112,146086,847840,844086,558,4326,456566,8295,63753,1218525,59461,21538,329808,DRX037247,PRJDB2675,DRS007997,SAMD00004797,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041359,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Small_intestinal_epithelial_cell,159,16,2669472,2344802,119934,1695148,1688336,592,7075,121956,10137,106590,166941,84854,20690,131411,DRX036993,PRJDB2675,DRS008202,SAMD00004786,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR871671,SRP023531,Illumina Genome Analyzer IIx,miRNA-Seq,size fractionation,Epithelial,SRR871671,Beta_cell,32,5,4786141,3413559,97115,2999886,2995181,509,1379,31031,397,49071,146077,21061,13427,151230,SRX290620,PRJNA193453,SRS431782,SAMN01984732,"OXFORD CENTRE FOR DIABETES, ENDOCRINOLOGY & METABO",DOI: 10.1371/journal.pone.0055272,23372846
SRR873401,SRP023531,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,SRR873401,Beta_cell,32,5,41497020,40491975,579390,35423727,35375405,901,25705,573737,12817,925812,1335577,1288356,61113,845131,SRX290623,PRJNA193453,SRS431785,SAMN01984733,"OXFORD CENTRE FOR DIABETES, ENDOCRINOLOGY & METABO",DOI: 10.1371/journal.pone.0055272,23372846
SRR873410,SRP023531,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,SRR873410,Beta_cell,32,5,33233648,32002949,750865,26170909,25789744,890,9609,823594,17181,828407,2324116,954561,113713,760859,SRX290626,PRJNA193453,SRS431788,SAMN01984734,"OXFORD CENTRE FOR DIABETES, ENDOCRINOLOGY & METABO",DOI: 10.1371/journal.pone.0055272,23372846
DRR041421,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Tracheal_epithelial_cell,159,22,4110560,3652704,174870,1663642,1655215,633,8665,304191,12105,138224,1048413,136883,32719,307862,DRX037055,PRJDB2675,DRS008416,SAMD00005997,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041455,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Tracheal_epithelial_cell,159,22,1361553,1171417,77643,530296,527975,476,3309,74325,4714,53552,338746,44882,11323,110270,DRX037089,PRJDB2675,DRS008415,SAMD00004729,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041501,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Urothelial_cell,159,63,917798,692727,60473,112921,112124,276,1005,53471,850,53372,333084,31495,14476,92053,DRX037135,PRJDB2675,DRS008420,SAMD00005200,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041529,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Urothelial_cell,159,63,1863050,1620161,96748,542729,540757,450,1815,75986,2289,75556,709052,54895,13534,144305,DRX037163,PRJDB2675,DRS008418,SAMD00005904,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041585,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Epithelial,No,Urothelial_cell,159,63,2557845,2398077,112569,567757,565625,450,2651,610632,3020,57226,907207,49661,13063,186860,DRX037219,PRJDB2675,DRS008417,SAMD00005694,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR3401660,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3788204,273539,2741183,2736825,497,14606,165934,8215,109581,403447,79316,89164,176758,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401661,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3787255,254389,2751187,2747620,519,14797,166586,9073,109793,405729,78915,94101,157074,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401662,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3788710,280414,2746492,2741248,494,14215,163870,7975,108309,397633,78463,85088,186665,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401663,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,3217835,3047904,233670,2207125,2203008,468,11739,132626,6645,89164,320212,63321,70589,146483,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401664,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3789937,302442,2752956,2744815,473,13879,161108,7297,108162,389664,78938,78395,199538,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401665,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3788674,278805,2743522,2736390,486,14225,168079,7806,111374,401564,79401,82986,179717,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401666,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3789816,273851,2740812,2736150,498,14930,167588,8345,111197,405504,79306,89100,173034,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401667,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3789385,305195,2744655,2737729,497,13829,161795,7427,107360,388776,79219,79063,207261,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401668,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,3471642,3287272,256680,2377094,2370545,468,12262,145860,6448,97075,348066,69796,69581,161090,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401669,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3789094,253802,2756371,2752945,502,15125,164586,8899,108752,406222,78374,93538,157227,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401670,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3789774,268538,2748961,2744468,504,14894,167183,8426,110389,404695,79095,88927,167204,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401671,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3788521,265791,2744682,2740278,520,14817,167556,8546,110971,406561,79815,90938,164635,SRX1712676,PRJNA318881,SRS1402026,SAMN04869622,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401682,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3840228,163153,3255709,3247661,515,14807,88648,6509,118329,124527,52512,27255,151932,SRX1712678,PRJNA318881,SRS1402024,SAMN04869624,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401683,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,886440,850519,51858,716569,714197,335,3362,19540,1368,26803,27394,11564,5753,38166,SRX1712678,PRJNA318881,SRS1402024,SAMN04869624,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401684,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3840097,151199,3257591,3252729,514,15328,91335,7074,120621,128360,52423,29411,137954,SRX1712678,PRJNA318881,SRS1402024,SAMN04869624,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401685,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3843294,156056,3259148,3254068,514,15332,90640,6981,119943,126313,52438,28805,143694,SRX1712678,PRJNA318881,SRS1402024,SAMN04869624,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401686,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3839397,161785,3252149,3247666,511,14778,90037,7012,119098,125962,52593,28169,149599,SRX1712678,PRJNA318881,SRS1402024,SAMN04869624,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401687,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,936010,898530,53675,760273,757755,348,3380,21626,1370,28931,29192,12853,5732,35173,SRX1712678,PRJNA318881,SRS1402024,SAMN04869624,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401688,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3840886,143686,3263265,3258924,538,15407,90961,7439,119762,128145,52029,30513,133365,SRX1712678,PRJNA318881,SRS1402024,SAMN04869624,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401689,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3841403,141127,3263361,3259193,512,15852,90875,7703,119991,128463,51976,31463,131719,SRX1712678,PRJNA318881,SRS1402024,SAMN04869624,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401690,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3840031,141627,3261639,3257504,521,15620,91145,7610,120459,128667,51848,31331,131712,SRX1712678,PRJNA318881,SRS1402024,SAMN04869624,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR3401691,SRP073483,Illumina HiSeq 2500,RNA-Seq,cDNA,Epithelial,No,Bronchial_epithelial_cell,138,9,4000000,3839795,147629,3258649,3254206,521,15520,89382,7473,118245,126894,51730,30139,141763,SRX1712678,PRJNA318881,SRS1402024,SAMN04869624,GEO,DOI: 10.1371/journal.ppat.1005672,27295279
SRR8746683,SRP188759,Illumina HiSeq 3000,miRNA-Seq,size fractionation,Epithelial,No,Bronchial_epithelial_cell,1,9,19683513,15375997,798216,3523995,3511685,620,17256,809134,707,259116,8873380,914542,424377,553490,SRX5538604,PRJNA527841,SRS4504417,SAMN11162215,GEO,-,-
SRR8858243,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,23056802,21689676,169975,16255673,16098992,470,159005,390480,5703,453692,826857,406132,152088,3040046,SRX5645797,PRJNA531085,SRS4591430,SAMN11349391,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858244,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,24248100,22327520,187797,15783020,15648233,463,211315,312537,6495,556650,1001804,474962,164819,3815918,SRX5645798,PRJNA531085,SRS4591431,SAMN11349376,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858245,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,22935465,20669592,230584,13041599,12823163,483,228325,285457,7548,638963,841453,438924,158472,5028851,SRX5645799,PRJNA531085,SRS4591432,SAMN11349375,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858246,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,24073136,22223213,211052,16593868,16481899,522,150402,331005,6209,604410,1002266,425043,200015,2909995,SRX5645800,PRJNA531085,SRS4591433,SAMN11349374,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858247,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,25381098,23118816,152626,17680774,17540656,474,170388,272582,3509,928729,928233,497508,147766,2489327,SRX5645801,PRJNA531085,SRS4591434,SAMN11349373,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858248,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,24452191,20051430,255874,13577875,13378722,441,131566,221414,3301,362078,692789,424601,97975,4539831,SRX5645802,PRJNA531085,SRS4591435,SAMN11349372,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858249,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,23968990,21393243,281286,11469079,11328364,495,172387,605597,3729,460823,3438492,488964,850650,3903522,SRX5645803,PRJNA531085,SRS4591436,SAMN11349371,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858250,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,21851570,19513958,151946,15683890,15567855,481,112473,238620,3642,349552,739654,416745,121765,1847617,SRX5645804,PRJNA531085,SRS4591437,SAMN11349370,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858251,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,24163109,20483752,140350,10747192,10661585,417,133571,179157,2155,589878,823492,328698,131670,7547939,SRX5645805,PRJNA531085,SRS4591438,SAMN11349369,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858252,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,23045989,20911107,115993,12274676,12145277,259,92007,267255,921,1231750,2501245,463286,235948,3844019,SRX5645806,PRJNA531085,SRS4591439,SAMN11349368,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858253,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,21600560,18182816,91127,12011231,11919386,295,85387,190489,3527,897512,1298630,342765,187249,3166026,SRX5645807,PRJNA531085,SRS4591440,SAMN11349400,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858254,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,20491002,18256641,98694,8575594,8444961,229,80505,360370,2587,1234236,1840753,321297,86969,5754330,SRX5645808,PRJNA531085,SRS4591441,SAMN11349399,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858255,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,23025903,20503707,138750,9179949,7642521,170,51276,93908,1858,1347624,1742038,432530,71886,7582638,SRX5645809,PRJNA531085,SRS4591442,SAMN11349398,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858256,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,26882000,25882357,132407,18825361,18735257,363,119913,261946,4038,1288399,1752618,572362,121200,2936520,SRX5645810,PRJNA531085,SRS4591443,SAMN11349390,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858257,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,24752550,23965653,190599,18742045,18666846,528,61575,208683,3429,1034577,1850633,426563,104604,1533544,SRX5645811,PRJNA531085,SRS4591444,SAMN11349389,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858258,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,25820145,23944991,117398,18741601,18626744,323,53905,227355,4743,756495,1203424,397841,86975,2472652,SRX5645812,PRJNA531085,SRS4591445,SAMN11349388,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858259,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,25091633,24447164,310510,18904539,18792863,456,107940,240974,4570,836438,1394905,561256,69092,2327450,SRX5645813,PRJNA531085,SRS4591446,SAMN11349387,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858260,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,21914844,20888440,110051,11666780,9624509,224,59676,126892,1348,1333094,1720021,519672,112829,5348128,SRX5645814,PRJNA531085,SRS4591447,SAMN11349386,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858261,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,22220582,21515039,120376,14495128,13099315,344,35230,127104,4211,1360599,1498838,430172,52932,3510825,SRX5645815,PRJNA531085,SRS4591448,SAMN11349385,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858262,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,23710305,22357651,101478,16801267,14960295,381,49035,140856,3602,981529,1544064,475261,75016,2287021,SRX5645816,PRJNA531085,SRS4591449,SAMN11349384,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858263,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,23372012,21126883,84199,15675902,14015415,320,66811,215754,4199,1160826,1325004,436418,69223,2172746,SRX5645817,PRJNA531085,SRS4591450,SAMN11349383,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858264,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,27353584,24278430,86811,17031816,15100790,293,54105,184470,2034,1654176,2546818,583641,69268,2152102,SRX5645818,PRJNA531085,SRS4591451,SAMN11349382,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858265,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,25179552,24614679,168000,19063968,18985194,520,51316,190334,2296,1436635,1737845,507252,80560,1544473,SRX5645819,PRJNA531085,SRS4591452,SAMN11349381,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858266,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,24343216,22648861,84788,17727700,15803781,350,98654,123461,2516,1032577,1172344,525049,64065,1902495,SRX5645820,PRJNA531085,SRS4591453,SAMN11349380,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858267,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,19121023,18640997,88617,14618106,13354517,387,55848,120066,6236,1107591,920700,353935,54390,1404125,SRX5645821,PRJNA531085,SRS4591454,SAMN11349379,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858268,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,25824137,24752590,168312,19124217,17398643,337,61097,218962,5050,1106865,1390747,479396,85973,2280283,SRX5645822,PRJNA531085,SRS4591455,SAMN11349378,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
SRR8858269,SRP191003,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,145,28,24608356,22722884,99847,16170961,14377743,285,67487,171924,5437,734873,1500361,451596,60053,3560192,SRX5645823,PRJNA531085,SRS4591456,SAMN11349377,GEO,DOI: 10.1016/j.jid.2019.05.019,31207228
ERR842903,ERP010082,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,ERR842903,Biliosphere ,164,16,"14,801,610",13166328,300450,11311072,11257886,730,14124,314805,7285,110539,625422,171694,64580,546807,ERX922983,PRJEB9028,ERS697292,SAMEA3322119,Penn Functional Genomics Core (FGC),-,-
ERR842904,ERP010082,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,ERR842904,Biliosphere ,164,16,"9,481,830",8040271,328522,6126296,6098828,712,9516,327818,9745,128807,618910,134183,138724,546272,ERX922977,PRJEB9028,ERS697294,SAMEA3322121,Penn Functional Genomics Core (FGC),-,-
ERR842905,ERP010082,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,ERR842905,Biliosphere ,164,16,"12,005,084",11246831,419197,8874164,8838488,780,15086,426542,13571,167685,722159,190377,213556,623691,ERX922986,PRJEB9028,ERS697294,SAMEA3322121,Penn Functional Genomics Core (FGC),-,-
ERR842906,ERP010082,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,ERR842906,Biliosphere ,164,16,"12,882,062",11516020,326317,9402938,9367544,839,16053,358718,17058,187677,768928,172262,51191,541195,ERX922978,PRJEB9028,ERS697294,SAMEA3322121,Penn Functional Genomics Core (FGC),-,-
ERR842911,ERP010082,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,ERR842911,Biliosphere ,164,16,"10,592,041",9315008,276140,7600327,7550397,558,11659,367973,1738,84050,488662,115685,20668,624246,ERX922979,PRJEB9028,ERS697292,SAMEA3322119,Penn Functional Genomics Core (FGC),-,-
ERR842914,ERP010082,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,ERR842914,Biliosphere ,164,16,"14,608,114",13713747,378609,11383083,11291372,571,18328,374125,1651,113637,683963,187947,35980,915033,ERX922973,PRJEB9028,ERS697292,SAMEA3322119,Penn Functional Genomics Core (FGC),-,-
ERR842916,ERP010082,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,ERR842916,Biliosphere ,164,16,"21,830,801",21124018,468417,17711485,17696322,883,2498,847732,4970,263144,1547343,233410,63434,450002,ERX922971,PRJEB9028,ERS697290,SAMEA3322117,Penn Functional Genomics Core (FGC),-,-
ERR842917,ERP010082,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,ERR842917,Biliosphere ,164,16,"13,450,631",12505849,331714,10339192,10293014,728,15317,508008,6792,147735,549562,223306,85705,630232,ERX922975,PRJEB9028,ERS697292,SAMEA3322119,Penn Functional Genomics Core (FGC),-,-
SRR493013,SRP012585,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,SRR493013,Retinal_pigment_epithelial_cell,77,51,"13,316,188",10988533,1385843,6443454,6405093,742,2113,1281848,4398,267598,946682,401605,78456,1562379,SRX145388,PRJNA162685,SRS311711,SAMN00990525,GEO,10.1371/journal.pone.0037224,22848339
SRR493015,SRP012585,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,SRR493015,Retinal_pigment_epithelial_cell,77,51,"10,806,312",7442814,783835,2954096,2921454,701,3030,603083,21548,577046,1879438,452077,75541,876955,SRX145390,PRJNA162685,SRS311713,SAMN00990527,GEO,10.1371/journal.pone.0037224,22848339
SRR1028924,SRP032953,Illumina HiSeq 2000,RNA-Seq,size fractionation,Epithelial,SRR1028924,Islet_alpha_cell,162,5,"82,497,527",70388933,1675441,44101947,43766461,909,33524,1638514,12367,2932448,1958587,543681,149485,19018380,SRX376823,PRJNA227380,SRS502216,SAMN02401926,GEO,10.1016/j.cmet.2013.11.016,24374217
SRR1028925,SRP032953,Illumina HiSeq 2000,RNA-Seq,size fractionation,Epithelial,SRR1028925,Beta_cell,162,5,"71,708,511",59192945,2091548,17166996,16206575,739,8118,211813,2426,299214,313968,171453,35236,40983721,SRX376824,PRJNA227380,SRS502217,SAMN02401880,GEO,10.1016/j.cmet.2013.11.016,24374217
